date,user_id,income_inr,total_spend_inr,spend_food_delivery_inr,spend_ecommerce_inr,spend_groceries_inr,spend_transport_inr,spend_entertainment_inr,spend_healthcare_inr,spend_rent_or_home_inr,spend_loan_emi_inr,spend_education_inr,spend_misc_inr,spend_upi_inr,spend_wallet_inr,spend_card_inr,spend_netbanking_inr,spend_bank_transfer_inr,spend_gpay_inr,spend_credit_card_inr,spend_debit_card_inr,cash_balance_est_inr
2025-10-11,U003,0.0,1979.42,230.12,492.46,68.78,318.61,90.36,162.9,0.0,0.0,0.0,616.19,973.97,90.36,68.78,846.31,0.0,0.0,68.78,0.0,47542.5
2025-10-12,U003,0.0,1531.85,7.98,0.0,248.29,303.02,452.49,248.14,0.0,0.0,0.0,271.93,700.78,0.0,831.07,0.0,0.0,0.0,831.07,0.0,46010.65
2025-10-13,U003,101582.27,3645.53,422.3,868.6,703.72,183.55,317.61,340.13,0.0,0.0,0.0,809.62,1526.34,2119.19,0.0,0.0,0.0,868.6,0.0,0.0,143947.39
2025-10-14,U003,0.0,1739.32,317.45,463.47,172.45,315.8,257.65,132.5,0.0,0.0,0.0,80.0,595.97,747.55,80.0,315.8,0.0,0.0,80.0,0.0,142208.07
2025-10-15,U003,0.0,1303.95,222.48,0.0,71.79,0.0,288.58,148.86,0.0,0.0,0.0,572.24,222.48,0.0,509.23,572.24,0.0,0.0,509.23,0.0,140904.12
2025-10-16,U003,0.0,2750.81,448.77,979.9,579.07,124.07,0.0,119.98,0.0,0.0,0.0,499.02,1103.97,1147.82,0.0,499.02,0.0,0.0,0.0,0.0,138153.31
2025-10-17,U003,39450.12,1613.76,195.36,48.05,621.71,268.56,81.15,0.0,0.0,0.0,0.0,398.93,938.32,276.51,398.93,0.0,0.0,268.56,398.93,0.0,175989.67
2025-10-18,U003,0.0,1956.75,438.28,188.53,0.0,380.57,0.0,250.55,0.0,0.0,0.0,698.82,698.82,380.57,439.08,438.28,0.0,0.0,439.08,0.0,174032.92
2025-10-19,U003,30767.4,2682.69,356.6,221.48,418.09,493.06,0.0,66.33,0.0,0.0,0.0,1127.13,221.48,484.42,1620.19,356.6,0.0,0.0,1127.13,493.06,202117.63
2025-10-20,U003,0.0,61200.4,143.06,124.64,119.02,238.19,0.0,301.23,0.0,60000.0,0.0,274.26,381.25,60000.0,274.26,544.89,0.0,0.0,274.26,0.0,140917.23
2025-10-21,U003,0.0,2756.43,290.21,75.46,559.06,412.53,832.53,174.47,0.0,0.0,0.0,412.17,1534.91,808.99,0.0,412.53,0.0,832.53,0.0,0.0,138160.8
2025-10-22,U003,0.0,1855.75,58.89,906.38,24.54,357.18,422.36,46.4,0.0,0.0,0.0,40.0,58.89,110.94,906.38,779.54,0.0,0.0,0.0,906.38,136305.05
2025-10-23,U003,0.0,1662.73,485.89,212.13,0.0,142.48,0.0,166.35,0.0,0.0,0.0,655.88,485.89,212.13,0.0,964.71,0.0,0.0,0.0,0.0,134642.32
2025-10-24,U003,0.0,2425.55,290.55,203.27,227.17,489.52,582.49,65.32,0.0,0.0,0.0,567.23,203.27,227.17,923.1,1072.01,0.0,0.0,923.1,0.0,132216.77
2025-10-25,U003,0.0,1778.87,102.49,212.19,7.13,53.81,163.92,13.33,0.0,0.0,0.0,1226.0,115.82,1226.0,429.92,7.13,0.0,0.0,429.92,0.0,130437.9
2025-10-26,U003,0.0,1710.89,219.9,0.0,298.08,201.7,172.67,27.7,0.0,0.0,0.0,790.84,545.68,790.84,0.0,374.37,0.0,0.0,0.0,0.0,128727.01
2025-10-27,U003,45095.3,1443.78,39.06,205.39,641.57,89.47,130.74,337.55,0.0,0.0,0.0,0.0,376.61,0.0,294.86,772.31,0.0,0.0,294.86,0.0,172378.53
2025-10-28,U003,17805.04,3098.65,233.81,762.97,786.83,380.79,279.41,0.0,0.0,0.0,0.0,654.84,1829.21,0.0,888.65,380.79,0.0,762.97,888.65,0.0,187084.92
2025-10-29,U003,88391.66,2640.74,11.81,655.26,117.63,406.36,396.87,0.0,0.0,0.0,0.0,1052.81,1708.07,815.04,117.63,0.0,0.0,1052.81,117.63,0.0,272835.84
2025-10-30,U003,10799.59,3370.5,456.78,637.53,598.76,367.15,421.82,43.86,0.0,0.0,0.0,844.6,1009.77,456.78,637.53,1266.42,0.0,642.62,637.53,0.0,280264.93
2025-10-31,U003,65621.34,2017.41,72.63,350.71,237.87,647.3,223.54,9.36,0.0,0.0,0.0,476.0,423.34,237.87,485.36,870.84,0.0,0.0,485.36,0.0,343868.86
2025-11-01,U003,0.0,47141.14,165.42,307.7,66.04,682.58,317.91,175.97,45000.0,0.0,0.0,425.52,1074.61,1066.53,0.0,45000.0,0.0,0.0,0.0,0.0,296727.72
2025-11-02,U003,0.0,2974.02,209.35,0.0,654.45,348.57,418.75,67.94,0.0,0.0,0.0,1274.96,1832.88,654.45,418.75,67.94,0.0,0.0,418.75,0.0,293753.7
2025-11-03,U003,35818.85,2285.43,132.5,857.57,318.76,293.31,172.13,206.7,0.0,0.0,0.0,304.46,1150.88,697.59,132.5,304.46,0.0,0.0,132.5,0.0,327287.12
2025-11-04,U003,0.0,2199.23,156.74,775.39,442.34,210.36,342.61,118.09,0.0,0.0,0.0,153.7,929.09,499.35,770.79,0.0,0.0,153.7,770.79,0.0,325087.89
2025-11-05,U003,0.0,2475.16,80.62,267.14,546.63,211.59,274.79,0.0,0.0,0.0,0.0,1094.39,1852.61,80.62,274.79,267.14,0.0,758.22,0.0,274.79,322612.73
2025-11-06,U003,0.0,2567.95,590.9,474.81,425.2,647.84,298.47,73.55,0.0,0.0,0.0,57.18,425.2,647.84,830.46,664.45,0.0,0.0,531.99,298.47,320044.78
2025-11-07,U003,0.0,182823.35,344.24,1035.18,517.64,297.33,0.0,232.32,0.0,0.0,0.0,180396.64,180740.88,0.0,1047.29,1035.18,0.0,0.0,749.96,297.33,137221.43
2025-11-08,U003,0.0,3154.09,353.31,233.77,337.82,500.3,436.96,316.59,0.0,0.0,0.0,975.34,1328.65,937.26,888.18,0.0,0.0,0.0,654.41,233.77,134067.34
2025-11-09,U003,0.0,2589.9,267.76,355.29,534.37,71.31,420.74,190.54,0.0,0.0,0.0,749.89,611.28,267.76,960.97,749.89,0.0,0.0,960.97,0.0,131477.44
2025-11-10,U003,0.0,62311.26,262.69,0.0,618.0,240.73,120.38,14.44,0.0,60000.0,0.0,1055.02,0.0,60262.69,632.44,1416.13,0.0,0.0,632.44,0.0,69166.18
2025-11-11,U003,111304.07,1812.54,601.4,0.0,180.25,316.6,253.66,226.08,0.0,0.0,0.0,234.55,640.88,855.06,316.6,0.0,0.0,234.55,0.0,316.6,178657.71
2025-11-12,U003,0.0,2116.41,138.2,0.0,333.5,97.88,143.28,171.33,0.0,0.0,0.0,1232.22,143.28,0.0,269.21,1703.92,0.0,0.0,171.33,97.88,176541.3
2025-11-13,U003,0.0,1471.75,155.37,0.0,466.54,370.1,8.46,151.28,0.0,0.0,0.0,320.0,315.11,320.0,370.1,466.54,0.0,151.28,370.1,0.0,175069.55
2025-11-14,U003,0.0,3061.11,336.64,265.38,598.73,699.92,330.78,252.37,0.0,0.0,0.0,577.29,0.0,1030.7,577.29,1453.12,0.0,0.0,577.29,0.0,172008.44
2025-11-15,U003,0.0,2771.37,221.63,196.13,815.69,584.2,15.4,111.96,0.0,0.0,0.0,826.36,815.69,821.23,308.09,826.36,0.0,0.0,308.09,0.0,169237.07
2025-11-16,U003,0.0,3115.44,0.0,443.29,605.14,530.51,620.89,80.47,0.0,0.0,0.0,835.14,620.89,0.0,1883.57,610.98,0.0,620.89,835.14,1048.43,166121.63
2025-11-17,U003,0.0,1741.46,361.04,0.0,280.76,473.63,403.06,142.97,0.0,0.0,0.0,80.0,80.0,834.67,546.03,280.76,0.0,0.0,546.03,0.0,164380.17
2025-11-18,U003,26085.23,2641.57,226.35,562.72,302.42,547.54,227.31,57.72,0.0,0.0,0.0,717.51,227.31,547.54,1246.28,620.44,0.0,227.31,1246.28,0.0,187823.83
2025-11-19,U003,102220.25,1923.85,528.29,0.0,551.54,84.39,172.63,353.68,0.0,0.0,0.0,233.32,528.29,317.71,1077.85,0.0,0.0,528.29,1077.85,0.0,288120.23
2025-11-20,U003,77708.45,61137.12,242.42,158.13,209.46,0.0,271.74,25.47,0.0,60000.0,0.0,229.9,60000.0,242.42,209.46,685.24,0.0,0.0,209.46,0.0,304691.56
2025-11-21,U003,0.0,2239.97,406.66,0.0,397.73,190.88,201.55,0.0,0.0,0.0,0.0,1043.15,392.43,1449.81,397.73,0.0,0.0,392.43,397.73,0.0,302451.59
2025-11-22,U003,0.0,2214.87,0.0,239.45,629.8,159.32,407.61,258.69,0.0,0.0,0.0,520.0,520.0,1296.1,159.32,239.45,0.0,520.0,159.32,0.0,300236.72
2025-11-23,U003,0.0,2882.65,402.9,0.0,370.45,348.71,0.0,350.98,0.0,0.0,0.0,1409.61,0.0,2109.3,402.9,370.45,0.0,0.0,402.9,0.0,297354.07
2025-11-24,U003,2153.54,2080.26,278.91,420.4,92.71,0.0,646.23,159.88,0.0,0.0,0.0,482.13,1128.36,92.71,859.19,0.0,0.0,0.0,859.19,0.0,297427.35
2025-11-25,U003,0.0,2484.54,173.01,409.44,419.52,398.77,273.67,46.97,0.0,0.0,0.0,763.16,173.01,1274.7,1036.83,0.0,0.0,0.0,763.16,273.67,294942.81
2025-11-26,U003,0.0,1197.56,447.71,0.0,30.56,107.9,488.23,83.16,0.0,0.0,0.0,40.0,966.5,147.9,0.0,83.16,0.0,488.23,0.0,0.0,293745.25
2025-11-27,U003,0.0,2715.81,206.93,1039.58,189.1,309.94,103.67,275.27,0.0,0.0,0.0,591.32,591.32,0.0,1224.17,900.32,0.0,0.0,914.23,309.94,291029.44
2025-11-28,U003,0.0,3150.51,63.8,1157.08,0.0,540.09,0.0,147.66,0.0,0.0,0.0,1241.88,211.46,1697.17,0.0,1241.88,0.0,63.8,0.0,0.0,287878.93
2025-11-29,U003,0.0,2188.14,544.37,0.0,214.54,327.08,303.81,223.61,0.0,0.0,0.0,574.73,0.0,0.0,758.91,1429.23,0.0,0.0,758.91,0.0,285690.79
2025-11-30,U003,64843.14,3259.48,121.95,656.16,708.61,427.01,79.85,197.8,0.0,0.0,0.0,1068.1,708.61,1190.05,736.01,624.81,0.0,0.0,79.85,656.16,347274.45
2025-12-01,U003,0.0,48252.98,544.43,222.53,310.29,494.29,86.01,106.53,45000.0,0.0,0.0,1488.9,45310.29,222.53,600.82,2119.34,0.0,0.0,600.82,0.0,299021.47
2025-12-02,U003,0.0,2751.09,531.31,88.96,323.35,455.63,0.0,171.84,0.0,0.0,0.0,1180.0,495.19,0.0,88.96,2166.94,0.0,495.19,88.96,0.0,296270.38
2025-12-03,U003,0.0,2677.03,482.99,0.0,390.34,353.09,409.3,361.31,0.0,0.0,0.0,680.0,0.0,1906.42,409.3,361.31,0.0,0.0,409.3,0.0,293593.35
2025-12-04,U003,71932.75,2580.7,546.48,0.0,519.84,251.78,421.31,175.85,0.0,0.0,0.0,665.44,1143.64,0.0,251.78,1185.28,0.0,175.85,251.78,0.0,362945.4
2025-12-05,U003,0.0,2597.73,615.65,454.33,0.0,392.44,255.8,142.62,0.0,0.0,0.0,736.89,1718.22,736.89,0.0,142.62,0.0,615.65,0.0,0.0,360347.67
2025-12-06,U003,66703.38,2187.11,669.02,36.55,48.92,244.93,261.1,31.7,0.0,0.0,0.0,894.89,48.92,945.65,261.1,931.44,0.0,0.0,261.1,0.0,424863.94
2025-12-07,U003,0.0,183994.87,224.1,777.66,429.14,484.33,448.17,203.28,0.0,0.0,0.0,181428.19,0.0,0.0,1465.27,182529.6,0.0,0.0,1465.27,0.0,240869.07
2025-12-08,U003,0.0,2102.76,429.19,83.94,279.47,392.6,54.02,0.0,0.0,0.0,0.0,863.54,1535.61,429.19,0.0,137.96,0.0,672.07,0.0,0.0,238766.31
2025-12-09,U003,0.0,3751.71,621.53,572.66,160.27,217.98,247.58,27.57,0.0,0.0,0.0,1904.12,217.98,1056.95,0.0,2476.78,0.0,0.0,0.0,0.0,235014.6
2025-12-10,U003,0.0,63012.75,408.99,94.67,681.42,393.76,113.54,155.25,0.0,60000.0,0.0,1165.12,1010.96,2001.79,60000.0,0.0,0.0,0.0,60000.0,0.0,172001.85
2025-12-11,U003,16066.57,3172.37,519.33,0.0,338.9,450.05,186.73,95.19,0.0,0.0,0.0,1582.17,281.92,2032.22,519.33,338.9,0.0,95.19,0.0,519.33,184896.05
2025-12-12,U003,0.0,2458.21,370.97,0.0,145.49,407.27,341.0,6.17,0.0,0.0,0.0,1187.31,370.97,1193.48,893.76,0.0,0.0,370.97,893.76,0.0,182437.84
2025-12-13,U003,25142.6,2447.69,441.42,356.12,236.53,129.64,0.0,310.95,0.0,0.0,0.0,973.03,129.64,356.12,1650.98,310.95,0.0,0.0,1414.45,236.53,205132.75
2025-12-14,U003,0.0,3864.22,263.32,603.31,626.9,201.64,424.6,15.3,0.0,0.0,0.0,1729.15,626.9,201.64,2417.07,618.61,0.0,0.0,2417.07,0.0,201268.53
2025-12-15,U003,0.0,2501.98,412.61,848.39,549.37,161.06,151.72,138.83,0.0,0.0,0.0,240.0,378.83,0.0,1573.78,549.37,0.0,138.83,1573.78,0.0,198766.55
2025-12-16,U003,37744.12,2975.0,544.54,929.25,272.61,0.0,0.0,195.03,0.0,0.0,0.0,1033.57,0.0,0.0,1746.4,1228.6,0.0,0.0,1746.4,0.0,233535.67
2025-12-17,U003,0.0,2565.04,330.82,340.27,508.26,406.38,264.5,0.0,0.0,0.0,0.0,714.81,1045.63,0.0,1179.14,340.27,0.0,1045.63,914.64,264.5,230970.63
2025-12-18,U003,0.0,3854.67,680.7,695.84,472.42,189.36,456.23,297.89,0.0,0.0,0.0,1062.23,1549.48,456.23,1153.12,695.84,0.0,189.36,1153.12,0.0,227115.96
2025-12-19,U003,102657.69,2258.52,51.0,267.15,436.44,442.08,330.4,105.42,0.0,0.0,0.0,626.03,956.43,760.23,541.86,0.0,0.0,0.0,436.44,105.42,327515.13
2025-12-20,U003,0.0,63285.68,388.32,157.78,289.63,510.8,412.16,84.13,0.0,60000.0,0.0,1442.86,84.13,922.96,61988.96,289.63,0.0,84.13,61442.86,546.1,264229.45
2025-12-21,U003,0.0,1473.92,149.44,0.0,508.53,347.14,54.68,109.41,0.0,0.0,0.0,304.72,204.12,414.13,508.53,347.14,0.0,204.12,508.53,0.0,262755.53
2025-12-22,U003,0.0,1937.34,436.85,248.58,199.05,455.48,537.38,0.0,0.0,0.0,0.0,60.0,992.86,248.58,0.0,695.9,0.0,455.48,0.0,0.0,260818.19
2025-12-23,U003,0.0,2413.79,57.49,589.6,589.44,269.64,232.02,71.49,0.0,0.0,0.0,604.11,232.02,0.0,327.13,1854.64,0.0,0.0,327.13,0.0,258404.4
2025-12-24,U003,14717.19,2051.29,180.55,0.0,537.77,133.0,0.0,263.11,0.0,0.0,0.0,936.86,936.86,851.32,263.11,0.0,0.0,936.86,263.11,0.0,271070.3
2025-12-25,U003,54364.78,1954.5,581.42,0.0,345.59,293.39,300.97,29.67,0.0,0.0,0.0,403.46,726.52,0.0,927.01,300.97,0.0,323.06,927.01,0.0,323480.58
2025-12-26,U003,87474.24,2495.04,269.0,654.92,210.09,165.73,473.78,1.1,0.0,0.0,0.0,720.42,0.0,989.42,0.0,1505.62,0.0,0.0,0.0,0.0,408459.78
2025-12-27,U003,0.0,3416.27,398.37,550.03,0.0,664.47,133.4,71.67,0.0,0.0,0.0,1598.33,1267.91,0.0,550.03,1598.33,0.0,736.14,550.03,0.0,405043.51
2025-12-28,U003,0.0,2647.47,298.09,673.71,0.0,498.67,413.46,103.54,0.0,0.0,0.0,660.0,673.71,298.09,1015.67,660.0,0.0,0.0,103.54,912.13,402396.04
2025-12-29,U003,0.0,2361.54,648.74,176.7,837.44,69.42,0.23,88.59,0.0,0.0,0.0,540.42,69.65,926.03,1365.86,0.0,0.0,0.0,1189.16,176.7,400034.5
2025-12-30,U003,115122.75,2919.78,190.63,1072.26,324.92,137.88,158.21,284.5,0.0,0.0,0.0,751.38,1648.12,442.71,190.63,638.32,0.0,1076.3,0.0,190.63,512237.47
2025-12-31,U003,42431.69,2889.9,512.79,644.44,412.77,196.42,102.94,657.49,0.0,0.0,0.0,363.05,412.77,512.79,747.38,1216.96,0.0,0.0,747.38,0.0,551779.26
2026-01-01,U003,0.0,47584.22,0.0,0.0,792.4,547.89,663.96,339.97,45000.0,0.0,0.0,240.0,663.96,240.0,547.89,46132.37,0.0,663.96,547.89,0.0,504195.04
2026-01-02,U003,0.0,2685.96,465.7,297.42,164.01,408.22,125.3,368.71,0.0,0.0,0.0,856.6,1428.83,0.0,791.43,465.7,0.0,1264.82,368.71,422.72,501509.08
2026-01-03,U003,117084.71,1607.6,390.98,335.69,287.32,0.0,202.05,42.65,0.0,0.0,0.0,348.91,42.65,623.01,348.91,593.03,0.0,0.0,348.91,0.0,616986.19
2026-01-04,U003,0.0,2203.38,390.0,682.96,530.92,131.75,340.5,67.25,0.0,0.0,0.0,60.0,60.0,530.92,589.0,1023.46,0.0,60.0,131.75,457.25,614782.81
2026-01-05,U003,55154.72,2119.65,276.69,16.03,370.37,257.43,447.96,33.55,0.0,0.0,0.0,717.62,705.39,717.62,276.69,419.95,0.0,0.0,276.69,0.0,667817.88
2026-01-06,U003,0.0,3578.89,526.81,968.54,276.89,432.81,684.66,111.02,0.0,0.0,0.0,578.16,795.68,276.89,526.81,1979.51,0.0,0.0,526.81,0.0,664238.99
2026-01-07,U003,0.0,182459.53,89.3,1196.24,395.8,465.58,0.0,26.39,0.0,0.0,0.0,180286.22,797.82,180682.02,953.3,26.39,0.0,0.0,953.3,0.0,481779.46
2026-01-08,U003,36038.31,1630.09,460.69,0.0,139.02,450.77,281.38,250.41,0.0,0.0,0.0,47.82,508.51,389.43,450.77,281.38,0.0,0.0,0.0,450.77,516187.68
2026-01-09,U003,0.0,2081.6,214.85,178.7,741.33,313.41,511.27,102.04,0.0,0.0,0.0,20.0,812.01,1269.59,0.0,0.0,0.0,0.0,0.0,0.0,514106.08
2026-01-10,U003,0.0,62445.55,177.39,65.35,258.61,386.17,362.55,0.0,0.0,60000.0,0.0,1195.48,1195.48,427.9,60436.0,386.17,0.0,0.0,60436.0,0.0,451660.53
2026-01-11,U003,0.0,2840.04,537.27,102.04,433.17,250.92,554.07,262.57,0.0,0.0,0.0,700.0,0.0,1133.17,804.99,901.88,0.0,0.0,804.99,0.0,448820.49
2026-01-12,U003,0.0,1908.15,353.77,138.37,420.51,322.94,116.06,0.0,0.0,0.0,0.0,556.5,116.06,1097.22,556.5,138.37,0.0,0.0,0.0,556.5,446912.34
2026-01-13,U003,0.0,1914.85,70.88,0.0,566.28,548.14,0.0,168.13,0.0,0.0,0.0,561.42,561.42,1114.42,168.13,70.88,0.0,561.42,168.13,0.0,444997.49
2026-01-14,U003,102404.67,2694.33,354.01,478.16,306.92,631.78,370.75,72.71,0.0,0.0,0.0,480.0,354.01,786.92,1002.53,550.87,0.0,0.0,1002.53,0.0,544707.83
2026-01-15,U003,0.0,2915.5,356.93,506.91,864.7,396.71,254.14,17.34,0.0,0.0,0.0,518.77,254.14,2142.59,518.77,0.0,0.0,254.14,518.77,0.0,541792.33
2026-01-16,U003,0.0,1876.16,0.0,532.55,273.12,500.14,450.6,39.75,0.0,0.0,0.0,80.0,532.55,0.0,80.0,1263.61,0.0,532.55,80.0,0.0,539916.17
2026-01-17,U003,0.0,3228.88,526.09,94.32,438.0,269.5,518.11,72.86,0.0,0.0,0.0,1310.0,342.36,1138.52,1748.0,0.0,0.0,269.5,438.0,1310.0,536687.29
2026-01-18,U003,0.0,3278.2,189.99,324.72,915.09,157.75,314.25,449.85,0.0,0.0,0.0,926.55,926.55,797.59,324.72,1229.34,0.0,0.0,324.72,0.0,533409.09
2026-01-19,U003,0.0,2175.56,297.48,782.97,410.27,42.7,499.1,0.0,0.0,0.0,0.0,143.04,642.14,750.45,782.97,0.0,0.0,143.04,782.97,0.0,531233.53
2026-01-20,U003,0.0,62605.61,581.18,226.83,226.58,508.27,62.75,0.0,0.0,60000.0,0.0,1000.0,60581.18,226.83,1571.02,226.58,0.0,60581.18,1571.02,0.0,468627.92
2026-01-21,U003,0.0,3060.6,610.56,776.14,559.24,433.61,170.85,85.04,0.0,0.0,0.0,425.16,992.85,776.14,1035.72,255.89,0.0,0.0,1035.72,0.0,465567.32
2026-01-22,U003,0.0,3254.59,403.15,115.0,563.67,451.74,443.45,124.72,0.0,0.0,0.0,1152.86,1604.6,1007.12,124.72,518.15,0.0,451.74,124.72,0.0,462312.73
2026-01-23,U003,128646.25,3257.98,767.31,605.72,279.0,494.86,177.83,133.26,0.0,0.0,0.0,800.0,1049.06,133.26,177.83,1897.83,0.0,0.0,177.83,0.0,587701.0
2026-01-24,U003,0.0,4121.09,417.16,581.4,256.88,576.12,281.21,0.0,0.0,0.0,0.0,2008.32,1255.44,576.12,281.21,2008.32,0.0,256.88,0.0,281.21,583579.91
2026-01-25,U003,0.0,3950.38,417.64,0.0,404.46,795.56,431.31,90.78,0.0,0.0,0.0,1810.63,1617.66,0.0,431.31,1901.41,0.0,0.0,431.31,0.0,579629.53
2026-01-26,U003,0.0,3938.6,363.15,31.11,277.81,651.27,572.59,195.97,0.0,0.0,0.0,1846.7,2419.29,363.15,0.0,1156.16,0.0,572.59,0.0,0.0,575690.93
2026-01-27,U003,45292.68,3394.49,525.86,375.86,680.54,435.43,261.38,35.66,0.0,0.0,0.0,1079.76,1377.35,375.86,561.52,1079.76,0.0,680.54,561.52,0.0,617589.12
2026-01-28,U003,33999.25,2531.24,342.51,569.59,334.3,358.07,395.79,10.98,0.0,0.0,0.0,520.0,358.07,0.0,912.1,1261.07,0.0,0.0,912.1,0.0,649057.13
2026-01-29,U003,109974.29,2942.38,460.09,308.01,361.02,71.44,144.31,165.49,0.0,0.0,0.0,1432.02,740.47,460.09,309.8,1432.02,0.0,0.0,309.8,0.0,756089.04
2026-01-30,U003,0.0,2934.85,792.76,0.0,349.45,181.33,184.22,289.78,0.0,0.0,0.0,1137.31,365.55,0.0,1431.99,1137.31,0.0,184.22,1431.99,0.0,753154.19
2026-01-31,U003,0.0,2455.42,627.67,0.0,462.54,516.32,128.89,0.0,0.0,0.0,0.0,720.0,516.32,0.0,128.89,1810.21,0.0,516.32,128.89,0.0,750698.77
2026-02-01,U003,0.0,48403.99,640.36,131.63,70.4,458.16,280.68,213.9,45000.0,0.0,0.0,1608.86,131.63,46889.54,458.16,924.66,0.0,131.63,458.16,0.0,702294.78
2026-02-02,U003,0.0,3043.99,701.27,0.0,272.14,312.14,37.2,166.86,0.0,0.0,0.0,1554.38,502.59,1758.44,782.96,0.0,0.0,0.0,312.14,470.82,699250.79
2026-02-03,U003,68973.25,3502.6,658.46,31.45,460.27,44.1,0.0,137.29,0.0,0.0,0.0,2171.03,2171.03,460.27,702.56,168.74,0.0,0.0,702.56,0.0,764721.44
2026-02-04,U003,90722.76,3375.59,619.24,170.9,172.91,355.55,794.92,0.0,0.0,0.0,0.0,1262.07,0.0,2052.21,1150.47,172.91,0.0,0.0,1150.47,0.0,852068.61
2026-02-05,U003,0.0,4356.77,549.94,613.96,716.82,280.48,496.16,386.54,0.0,0.0,0.0,1312.87,613.96,1216.96,1312.87,1212.98,0.0,0.0,1312.87,0.0,847711.84
2026-02-06,U003,65674.08,3597.27,590.04,912.02,355.83,493.45,515.03,106.84,0.0,0.0,0.0,624.06,0.0,590.04,1364.31,1642.92,0.0,0.0,1008.48,355.83,909788.65
2026-02-07,U003,46939.07,181908.22,461.53,0.0,247.04,203.77,458.82,0.0,0.0,0.0,0.0,180537.06,203.77,458.82,0.0,181245.63,0.0,0.0,0.0,0.0,774819.5
2026-02-08,U003,0.0,3424.25,399.12,357.45,404.3,590.05,501.12,292.21,0.0,0.0,0.0,880.0,590.05,357.45,1576.51,900.24,0.0,590.05,1576.51,0.0,771395.25
2026-02-09,U003,0.0,1738.53,96.05,227.95,136.87,0.0,11.59,128.26,0.0,0.0,0.0,1137.81,0.0,1365.76,232.92,139.85,0.0,0.0,96.05,136.87,769656.72
2026-02-10,U003,0.0,61867.86,139.38,837.11,323.98,148.07,238.29,12.18,0.0,60000.0,0.0,168.85,168.85,562.27,60151.56,985.18,0.0,0.0,60151.56,0.0,707788.86
2026-02-11,U003,0.0,3129.37,172.12,761.33,842.74,607.69,122.55,0.0,0.0,0.0,0.0,622.94,779.81,622.94,883.88,842.74,0.0,0.0,761.33,122.55,704659.49
2026-02-12,U003,0.0,2324.94,466.9,360.74,627.02,567.52,79.71,38.87,0.0,0.0,0.0,184.18,544.92,665.89,79.71,1034.42,0.0,184.18,79.71,0.0,702334.55
2026-02-13,U003,52673.68,1769.68,0.0,290.45,382.37,68.33,418.44,62.56,0.0,0.0,0.0,547.53,68.33,1153.82,0.0,547.53,0.0,0.0,0.0,0.0,753238.55
2026-02-14,U003,124108.78,2255.44,243.08,503.8,253.64,152.42,361.75,40.75,0.0,0.0,0.0,700.0,514.17,0.0,700.0,1041.27,0.0,0.0,700.0,0.0,875091.89
2026-02-15,U003,0.0,2825.97,179.48,502.35,35.68,660.68,377.49,88.29,0.0,0.0,0.0,982.0,1249.77,35.68,1163.03,377.49,0.0,0.0,1163.03,0.0,872265.92
2026-02-16,U003,0.0,2134.87,204.1,297.33,211.01,415.91,138.53,97.32,0.0,0.0,0.0,770.67,713.24,0.0,349.54,1072.09,0.0,0.0,349.54,0.0,870131.05
2026-02-17,U003,0.0,1497.75,634.29,0.0,521.77,78.53,0.0,75.63,0.0,0.0,0.0,187.53,897.45,0.0,521.77,78.53,0.0,0.0,0.0,521.77,868633.3
2026-02-18,U003,0.0,2457.85,248.4,0.0,265.91,250.27,289.21,288.09,0.0,0.0,0.0,1115.97,1405.18,265.91,250.27,536.49,0.0,0.0,250.27,0.0,866175.45
2026-02-19,U003,0.0,3058.56,429.44,0.0,419.64,246.1,560.66,63.71,0.0,0.0,0.0,1339.01,1339.01,1044.01,246.1,429.44,0.0,0.0,246.1,0.0,863116.89
2026-02-20,U003,0.0,62312.41,371.37,0.0,450.26,582.39,668.39,0.0,0.0,60000.0,0.0,240.0,822.39,450.26,60000.0,1039.76,0.0,582.39,60000.0,0.0,800804.48
2026-02-21,U003,36880.67,3126.87,268.69,567.3,525.91,355.94,213.23,137.55,0.0,0.0,0.0,1058.25,213.23,624.63,0.0,2289.01,0.0,0.0,0.0,0.0,834558.28
2026-02-22,U003,0.0,2176.83,8.36,28.52,855.01,346.15,135.36,193.62,0.0,0.0,0.0,609.81,803.43,8.36,374.67,990.37,0.0,193.62,346.15,28.52,832381.45
2025-08-22,U004,0.0,1102.9,1.22,345.71,135.1,23.34,207.31,151.35,0.0,0.0,0.0,238.87,497.06,373.97,231.87,0.0,0.0,497.06,1.22,230.65,-1102.9
2025-08-23,U004,0.0,1515.78,343.37,290.4,391.07,111.61,0.0,24.21,0.0,0.0,0.0,355.12,1089.56,135.82,0.0,290.4,0.0,0.0,0.0,0.0,-2618.68
2025-08-24,U004,0.0,1207.03,305.63,169.46,50.37,156.98,201.68,0.0,0.0,0.0,0.0,322.91,201.68,798.0,50.37,156.98,0.0,201.68,50.37,0.0,-3825.71
2025-08-25,U004,0.0,828.54,41.34,119.25,36.31,99.67,0.0,142.16,0.0,0.0,0.0,389.81,686.38,0.0,0.0,142.16,0.0,686.38,0.0,0.0,-4654.25
2025-08-26,U004,0.0,1289.82,170.02,184.53,252.88,91.66,284.93,137.35,0.0,0.0,0.0,168.45,453.38,0.0,252.88,583.56,0.0,0.0,0.0,252.88,-5944.07
