txn_id,user_id,txn_datetime,direction,category,merchant,amount_inr,payment_method,payment_rail,payment_subtype,instrument_id,is_upi,is_gpay,is_credit_card,notes
T003884,U004,2025-10-01T23:40:00,debit,FOOD_DELIVERY,Zomato,261.13,wallet,WALLET,paytm_wallet,PI032,False,False,False,Food order
T003885,U004,2025-10-01T17:40:00,debit,ECOMMERCE,Myntra,91.08,netbanking,NETBANKING,netbanking,PI033,False,False,False,Online shopping
T003886,U004,2025-10-01T16:30:00,debit,GROCERIES,BigBasket,159.58,upi,UPI,phonepe,PI028,True,False,False,
T003887,U004,2025-10-01T21:05:00,debit,TRANSPORT,Uber,120.91,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003888,U004,2025-10-01T21:20:00,debit,ENTERTAINMENT,Netflix,167.68,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003889,U004,2025-10-01T17:35:00,debit,HEALTHCARE,Clinic,105.04,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003890,U004,2025-10-01T10:10:00,debit,MISC,UPI transfer,225.87,card,CARD,debit_card,PI030,False,False,False,
T003891,U004,2025-10-02T22:50:00,debit,FOOD_DELIVERY,Swiggy,402.24,upi,UPI,bank_upi,PI029,True,False,False,Food order
T003892,U004,2025-10-02T19:20:00,debit,GROCERIES,Local store,159.69,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003893,U004,2025-10-02T10:20:00,debit,TRANSPORT,Ola,307.26,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003894,U004,2025-10-02T20:30:00,debit,ENTERTAINMENT,Cafe,167.95,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003895,U004,2025-10-02T13:40:00,debit,MISC,Cigarettes,0.68,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003896,U004,2025-10-03T22:50:00,debit,FOOD_DELIVERY,Swiggy,116.86,wallet,WALLET,paytm_wallet,PI032,False,False,False,Food order
T003897,U004,2025-10-03T10:20:00,debit,ECOMMERCE,Amazon,102.44,netbanking,NETBANKING,netbanking,PI033,False,False,False,Online shopping
T003898,U004,2025-10-03T15:10:00,debit,GROCERIES,DMart,44.45,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003899,U004,2025-10-03T12:45:00,debit,TRANSPORT,Uber,151.59,upi,UPI,phonepe,PI028,True,False,False,
T003900,U004,2025-10-03T19:45:00,debit,ENTERTAINMENT,Netflix,228.04,card,CARD,debit_card,PI030,False,False,False,
T003901,U004,2025-10-03T10:00:00,debit,HEALTHCARE,Pharmacy,162.56,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003902,U004,2025-10-03T19:20:00,debit,MISC,Bar,246.33,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003903,U004,2025-10-04T19:00:00,debit,FOOD_DELIVERY,Swiggy,295.28,card,CARD,credit_card,PI031,False,False,True,Food order
T003904,U004,2025-10-04T14:25:00,debit,GROCERIES,Local store,8.9,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003905,U004,2025-10-04T20:25:00,debit,TRANSPORT,Metro card,107.95,upi,UPI,gpay,PI027,True,True,False,
T003906,U004,2025-10-04T22:25:00,debit,ENTERTAINMENT,Movies,340.48,card,CARD,debit_card,PI030,False,False,False,
T003907,U004,2025-10-04T15:00:00,debit,MISC,UPI transfer,387.41,card,CARD,debit_card,PI030,False,False,False,
T003908,U004,2025-10-05T11:00:00,credit,INCOME,Salary,15000.0,bank_transfer,BANK_TRANSFER,imps,PI034,False,False,False,
T003909,U004,2025-10-05T23:25:00,debit,FOOD_DELIVERY,Swiggy,17.81,wallet,WALLET,amazon_pay,PI038,False,False,False,Food order
T003910,U004,2025-10-05T12:00:00,debit,GROCERIES,DMart,336.17,card,CARD,credit_card,PI031,False,False,True,
T003911,U004,2025-10-05T10:40:00,debit,TRANSPORT,Metro card,138.07,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003912,U004,2025-10-05T21:25:00,debit,ENTERTAINMENT,Movies,20.43,upi,UPI,phonepe,PI028,True,False,False,
T003913,U004,2025-10-05T09:40:00,debit,HEALTHCARE,Lab test,193.84,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003914,U004,2025-10-05T10:55:00,debit,MISC,Bar,154.56,upi,UPI,gpay,PI027,True,True,False,
T003915,U004,2025-10-06T20:45:00,debit,FOOD_DELIVERY,Zomato,332.89,wallet,WALLET,amazon_pay,PI038,False,False,False,Food order
T003916,U004,2025-10-06T17:30:00,debit,ECOMMERCE,Flipkart,146.63,card,CARD,debit_card,PI030,False,False,False,Online shopping
T003917,U004,2025-10-06T11:40:00,debit,GROCERIES,DMart,327.28,upi,UPI,phonepe,PI028,True,False,False,
T003918,U004,2025-10-06T21:05:00,debit,TRANSPORT,Metro card,200.89,upi,UPI,gpay,PI027,True,True,False,
T003919,U004,2025-10-06T19:05:00,debit,ENTERTAINMENT,YouTube Premium,57.49,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003920,U004,2025-10-06T16:05:00,debit,MISC,Bar,106.81,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003921,U004,2025-10-07T15:55:00,debit,ECOMMERCE,Amazon,291.15,upi,UPI,phonepe,PI028,True,False,False,Online shopping
T003922,U004,2025-10-07T09:45:00,debit,GROCERIES,DMart,193.75,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003923,U004,2025-10-07T21:35:00,debit,TRANSPORT,Auto,238.25,upi,UPI,gpay,PI027,True,True,False,
T003924,U004,2025-10-07T22:25:00,debit,ENTERTAINMENT,YouTube Premium,328.95,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003925,U004,2025-10-07T12:00:00,debit,MISC,Cigarettes,42.0,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003926,U004,2025-10-08T22:05:00,debit,FOOD_DELIVERY,Swiggy,6.53,upi,UPI,bank_upi,PI029,True,False,False,Food order
T003927,U004,2025-10-08T15:10:00,debit,ECOMMERCE,Amazon,277.26,upi,UPI,gpay,PI027,True,True,False,Online shopping
T003928,U004,2025-10-08T16:30:00,debit,GROCERIES,DMart,52.32,upi,UPI,phonepe,PI028,True,False,False,
T003929,U004,2025-10-08T12:15:00,debit,TRANSPORT,Auto,71.21,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003930,U004,2025-10-08T17:40:00,debit,ENTERTAINMENT,Netflix,206.06,card,CARD,debit_card,PI030,False,False,False,
T003931,U004,2025-10-08T15:35:00,debit,MISC,Bar,147.2,card,CARD,credit_card,PI031,False,False,True,
T003932,U004,2025-10-09T22:35:00,debit,FOOD_DELIVERY,Zomato,242.48,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T003933,U004,2025-10-09T15:45:00,debit,GROCERIES,Local store,352.58,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003934,U004,2025-10-09T11:05:00,debit,TRANSPORT,Ola,149.31,upi,UPI,gpay,PI027,True,True,False,
T003935,U004,2025-10-09T20:15:00,debit,ENTERTAINMENT,YouTube Premium,410.01,card,CARD,debit_card,PI030,False,False,False,
T003936,U004,2025-10-09T11:20:00,debit,HEALTHCARE,Lab test,9.79,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003937,U004,2025-10-09T14:45:00,debit,MISC,Wallet,112.01,upi,UPI,phonepe,PI028,True,False,False,
T003938,U004,2025-10-10T19:00:00,debit,FOOD_DELIVERY,Swiggy,534.66,upi,UPI,phonepe,PI028,True,False,False,Food order
T003939,U004,2025-10-10T14:35:00,debit,ECOMMERCE,Amazon,230.11,wallet,WALLET,paytm_wallet,PI032,False,False,False,Online shopping
T003940,U004,2025-10-10T08:20:00,debit,TRANSPORT,Uber,316.32,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003941,U004,2025-10-10T20:10:00,debit,ENTERTAINMENT,YouTube Premium,524.6,upi,UPI,phonepe,PI028,True,False,False,
T003942,U004,2025-10-10T14:00:00,debit,HEALTHCARE,Lab test,65.0,upi,UPI,gpay,PI027,True,True,False,
T003943,U004,2025-10-10T16:55:00,debit,MISC,UPI transfer,225.24,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003944,U004,2025-10-11T22:20:00,debit,FOOD_DELIVERY,Swiggy,54.83,upi,UPI,phonepe,PI028,True,False,False,Food order
T003945,U004,2025-10-11T14:35:00,debit,ECOMMERCE,Amazon,415.59,upi,UPI,bank_upi,PI029,True,False,False,Online shopping
T003946,U004,2025-10-11T09:50:00,debit,GROCERIES,DMart,255.95,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003947,U004,2025-10-11T21:55:00,debit,TRANSPORT,Uber,22.76,upi,UPI,gpay,PI027,True,True,False,
T003948,U004,2025-10-11T21:20:00,debit,ENTERTAINMENT,Netflix,81.39,upi,UPI,gpay,PI027,True,True,False,
T003949,U004,2025-10-11T16:45:00,debit,MISC,Cigarettes,557.25,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003950,U004,2025-10-12T19:55:00,debit,FOOD_DELIVERY,Swiggy,654.17,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T003951,U004,2025-10-12T13:30:00,debit,ECOMMERCE,Flipkart,3.97,card,CARD,credit_card,PI031,False,False,True,Online shopping
T003952,U004,2025-10-12T18:55:00,debit,TRANSPORT,Ola,223.34,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003953,U004,2025-10-12T13:50:00,debit,HEALTHCARE,Clinic,28.78,upi,UPI,bank_upi,PI029,True,False,False,
T003954,U004,2025-10-12T19:15:00,debit,MISC,Cigarettes,155.84,card,CARD,debit_card,PI030,False,False,False,
T003955,U004,2025-10-13T22:55:00,debit,FOOD_DELIVERY,Swiggy,457.69,upi,UPI,phonepe,PI028,True,False,False,Food order
T003956,U004,2025-10-13T15:10:00,debit,ECOMMERCE,Amazon,12.95,upi,UPI,phonepe,PI028,True,False,False,Online shopping
T003957,U004,2025-10-13T17:15:00,debit,GROCERIES,DMart,2.55,upi,UPI,gpay,PI027,True,True,False,
T003958,U004,2025-10-13T09:35:00,debit,TRANSPORT,Auto,112.09,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003959,U004,2025-10-13T22:45:00,debit,ENTERTAINMENT,Cafe,271.0,upi,UPI,gpay,PI027,True,True,False,
T003960,U004,2025-10-13T09:55:00,debit,HEALTHCARE,Clinic,42.66,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003961,U004,2025-10-13T10:05:00,debit,MISC,Cigarettes,78.94,card,CARD,credit_card,PI031,False,False,True,
T003962,U004,2025-10-14T21:15:00,debit,FOOD_DELIVERY,Zomato,235.08,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T003963,U004,2025-10-14T15:35:00,debit,GROCERIES,Local store,394.33,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003964,U004,2025-10-14T09:30:00,debit,TRANSPORT,Auto,86.65,card,CARD,debit_card,PI030,False,False,False,
T003965,U004,2025-10-14T20:35:00,debit,ENTERTAINMENT,Movies,287.52,upi,UPI,gpay,PI027,True,True,False,
T003966,U004,2025-10-14T16:40:00,debit,HEALTHCARE,Pharmacy,48.52,card,CARD,credit_card,PI031,False,False,True,
T003967,U004,2025-10-14T12:55:00,debit,MISC,Bar,574.52,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003968,U004,2025-10-15T20:30:00,debit,FOOD_DELIVERY,Zomato,559.18,card,CARD,debit_card,PI030,False,False,False,Food order
T003969,U004,2025-10-15T19:15:00,debit,ECOMMERCE,Flipkart,175.2,wallet,WALLET,paytm_wallet,PI032,False,False,False,Online shopping
T003970,U004,2025-10-15T14:00:00,debit,GROCERIES,DMart,107.7,upi,UPI,gpay,PI027,True,True,False,
T003971,U004,2025-10-15T21:15:00,debit,TRANSPORT,Metro card,89.77,upi,UPI,phonepe,PI028,True,False,False,
T003972,U004,2025-10-15T22:05:00,debit,ENTERTAINMENT,Cafe,459.52,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003973,U004,2025-10-15T10:40:00,debit,MISC,UPI transfer,278.98,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003974,U004,2025-10-16T21:10:00,debit,FOOD_DELIVERY,Swiggy,465.79,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T003975,U004,2025-10-16T18:15:00,debit,ECOMMERCE,Flipkart,52.13,wallet,WALLET,paytm_wallet,PI032,False,False,False,Online shopping
T003976,U004,2025-10-16T14:40:00,debit,GROCERIES,DMart,165.45,upi,UPI,gpay,PI027,True,True,False,
T003977,U004,2025-10-16T21:10:00,debit,TRANSPORT,Uber,21.17,card,CARD,debit_card,PI030,False,False,False,
T003978,U004,2025-10-16T19:45:00,debit,ENTERTAINMENT,Netflix,231.03,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003979,U004,2025-10-16T16:15:00,debit,HEALTHCARE,Clinic,166.46,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003980,U004,2025-10-16T10:35:00,debit,MISC,Wallet,312.13,wallet,WALLET,amazon_pay,PI038,False,False,False,
T003981,U004,2025-10-17T21:40:00,debit,FOOD_DELIVERY,Zomato,302.06,wallet,WALLET,amazon_pay,PI038,False,False,False,Food order
T003982,U004,2025-10-17T11:05:00,debit,ECOMMERCE,Myntra,177.96,wallet,WALLET,paytm_wallet,PI032,False,False,False,Online shopping
T003983,U004,2025-10-17T17:35:00,debit,TRANSPORT,Auto,4.5,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003984,U004,2025-10-17T17:50:00,debit,ENTERTAINMENT,Movies,415.7,card,CARD,debit_card,PI030,False,False,False,
T003985,U004,2025-10-17T13:30:00,debit,HEALTHCARE,Clinic,65.51,card,CARD,debit_card,PI030,False,False,False,
T003986,U004,2025-10-17T10:15:00,debit,MISC,Cigarettes,134.25,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003987,U004,2025-10-18T20:00:00,debit,FOOD_DELIVERY,Swiggy,622.59,wallet,WALLET,paytm_wallet,PI032,False,False,False,Food order
T003988,U004,2025-10-18T14:10:00,debit,GROCERIES,BigBasket,283.1,card,CARD,debit_card,PI030,False,False,False,
T003989,U004,2025-10-18T15:10:00,debit,TRANSPORT,Metro card,71.18,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003990,U004,2025-10-18T18:15:00,debit,ENTERTAINMENT,Netflix,75.37,upi,UPI,phonepe,PI028,True,False,False,
T003991,U004,2025-10-18T15:45:00,debit,HEALTHCARE,Clinic,218.66,card,CARD,debit_card,PI030,False,False,False,
T003992,U004,2025-10-18T15:00:00,debit,MISC,Wallet,325.41,card,CARD,credit_card,PI031,False,False,True,
T003993,U004,2025-10-19T23:40:00,debit,FOOD_DELIVERY,Swiggy,579.22,upi,UPI,gpay,PI027,True,True,False,Food order
T003994,U004,2025-10-19T11:20:00,debit,ECOMMERCE,Myntra,442.67,upi,UPI,gpay,PI027,True,True,False,Online shopping
T003995,U004,2025-10-19T11:10:00,debit,GROCERIES,BigBasket,215.96,upi,UPI,phonepe,PI028,True,False,False,
T003996,U004,2025-10-19T16:50:00,debit,TRANSPORT,Ola,126.38,upi,UPI,gpay,PI027,True,True,False,
T003997,U004,2025-10-19T21:50:00,debit,ENTERTAINMENT,Netflix,234.1,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T003998,U004,2025-10-19T12:50:00,debit,MISC,Cigarettes,617.48,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T003999,U004,2025-10-20T21:00:00,debit,FOOD_DELIVERY,Zomato,589.98,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004000,U004,2025-10-20T13:35:00,debit,ECOMMERCE,Flipkart,352.05,netbanking,NETBANKING,netbanking,PI033,False,False,False,Online shopping
T004001,U004,2025-10-20T10:10:00,debit,GROCERIES,DMart,313.07,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004002,U004,2025-10-20T12:35:00,debit,TRANSPORT,Metro card,77.73,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004003,U004,2025-10-20T18:40:00,debit,ENTERTAINMENT,YouTube Premium,229.61,card,CARD,debit_card,PI030,False,False,False,
T004004,U004,2025-10-20T14:05:00,debit,HEALTHCARE,Clinic,150.24,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004005,U004,2025-10-20T13:15:00,debit,MISC,Wallet,427.44,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004006,U004,2025-10-21T22:20:00,debit,FOOD_DELIVERY,Zomato,606.72,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004007,U004,2025-10-21T13:00:00,debit,TRANSPORT,Metro card,262.37,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004008,U004,2025-10-21T18:50:00,debit,ENTERTAINMENT,Movies,108.73,card,CARD,debit_card,PI030,False,False,False,
T004009,U004,2025-10-21T11:25:00,debit,HEALTHCARE,Lab test,92.52,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004010,U004,2025-10-21T13:45:00,debit,MISC,Cigarettes,164.43,card,CARD,credit_card,PI031,False,False,True,
T004011,U004,2025-10-22T20:35:00,debit,FOOD_DELIVERY,Swiggy,389.33,upi,UPI,phonepe,PI028,True,False,False,Food order
T004012,U004,2025-10-22T15:20:00,debit,ECOMMERCE,Myntra,246.99,upi,UPI,phonepe,PI028,True,False,False,Online shopping
T004013,U004,2025-10-22T13:55:00,debit,TRANSPORT,Auto,102.33,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004014,U004,2025-10-22T18:00:00,debit,ENTERTAINMENT,Movies,355.83,card,CARD,debit_card,PI030,False,False,False,
T004015,U004,2025-10-22T11:05:00,debit,HEALTHCARE,Clinic,68.52,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004016,U004,2025-10-22T21:50:00,debit,MISC,Cigarettes,77.75,card,CARD,debit_card,PI030,False,False,False,
T004017,U004,2025-10-23T21:45:00,debit,FOOD_DELIVERY,Zomato,337.31,wallet,WALLET,paytm_wallet,PI032,False,False,False,Food order
T004018,U004,2025-10-23T18:50:00,debit,ECOMMERCE,Myntra,168.95,card,CARD,credit_card,PI031,False,False,True,Online shopping
T004019,U004,2025-10-23T15:50:00,debit,GROCERIES,BigBasket,146.14,card,CARD,debit_card,PI030,False,False,False,
T004020,U004,2025-10-23T14:40:00,debit,TRANSPORT,Uber,126.84,card,CARD,debit_card,PI030,False,False,False,
T004021,U004,2025-10-23T12:25:00,debit,MISC,UPI transfer,76.07,card,CARD,debit_card,PI030,False,False,False,
T004022,U004,2025-10-24T23:00:00,debit,FOOD_DELIVERY,Swiggy,256.37,upi,UPI,gpay,PI027,True,True,False,Food order
T004023,U004,2025-10-24T22:10:00,debit,ECOMMERCE,Amazon,121.03,wallet,WALLET,amazon_pay,PI038,False,False,False,Online shopping
T004024,U004,2025-10-24T11:45:00,debit,GROCERIES,DMart,131.3,card,CARD,debit_card,PI030,False,False,False,
T004025,U004,2025-10-24T08:15:00,debit,TRANSPORT,Uber,94.13,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004026,U004,2025-10-24T22:10:00,debit,ENTERTAINMENT,Movies,126.04,card,CARD,debit_card,PI030,False,False,False,
T004027,U004,2025-10-24T14:25:00,debit,HEALTHCARE,Pharmacy,35.45,wallet,WALLET,amazon_pay,PI038,False,False,False,
T004028,U004,2025-10-24T13:15:00,debit,MISC,Cigarettes,277.47,upi,UPI,gpay,PI027,True,True,False,
T004029,U004,2025-10-25T20:25:00,debit,FOOD_DELIVERY,Zomato,192.23,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004030,U004,2025-10-25T17:35:00,debit,ECOMMERCE,Myntra,16.27,upi,UPI,gpay,PI027,True,True,False,Online shopping
T004031,U004,2025-10-25T14:25:00,debit,GROCERIES,BigBasket,128.33,card,CARD,credit_card,PI031,False,False,True,
T004032,U004,2025-10-25T19:05:00,debit,TRANSPORT,Auto,37.63,upi,UPI,phonepe,PI028,True,False,False,
T004033,U004,2025-10-25T19:50:00,debit,ENTERTAINMENT,Movies,589.62,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004034,U004,2025-10-25T18:50:00,debit,MISC,Wallet,437.36,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004035,U004,2025-10-26T22:00:00,debit,FOOD_DELIVERY,Zomato,126.87,wallet,WALLET,paytm_wallet,PI032,False,False,False,Food order
T004036,U004,2025-10-26T10:40:00,debit,ECOMMERCE,Amazon,57.57,card,CARD,debit_card,PI030,False,False,False,Online shopping
T004037,U004,2025-10-26T11:55:00,debit,GROCERIES,DMart,193.3,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004038,U004,2025-10-26T13:50:00,debit,TRANSPORT,Uber,161.67,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004039,U004,2025-10-26T22:40:00,debit,ENTERTAINMENT,Cafe,235.78,upi,UPI,gpay,PI027,True,True,False,
T004040,U004,2025-10-26T17:05:00,debit,HEALTHCARE,Lab test,64.91,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004041,U004,2025-10-26T11:35:00,debit,MISC,Cigarettes,131.63,upi,UPI,gpay,PI027,True,True,False,
T004042,U004,2025-10-27T19:20:00,debit,FOOD_DELIVERY,Swiggy,178.13,card,CARD,debit_card,PI030,False,False,False,Food order
T004043,U004,2025-10-27T13:00:00,debit,ECOMMERCE,Myntra,436.79,card,CARD,debit_card,PI030,False,False,False,Online shopping
T004044,U004,2025-10-27T10:55:00,debit,GROCERIES,Local store,276.64,wallet,WALLET,amazon_pay,PI038,False,False,False,
T004045,U004,2025-10-27T20:00:00,debit,TRANSPORT,Ola,118.22,upi,UPI,phonepe,PI028,True,False,False,
T004046,U004,2025-10-27T22:15:00,debit,ENTERTAINMENT,Netflix,360.22,card,CARD,debit_card,PI030,False,False,False,
T004047,U004,2025-10-27T10:15:00,debit,HEALTHCARE,Clinic,136.91,upi,UPI,gpay,PI027,True,True,False,
T004048,U004,2025-10-27T10:30:00,debit,MISC,UPI transfer,16.0,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004049,U004,2025-10-28T21:40:00,debit,FOOD_DELIVERY,Swiggy,73.72,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004050,U004,2025-10-28T09:50:00,debit,GROCERIES,DMart,258.61,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004051,U004,2025-10-28T18:15:00,debit,TRANSPORT,Uber,168.13,card,CARD,credit_card,PI031,False,False,True,
T004052,U004,2025-10-28T19:15:00,debit,ENTERTAINMENT,YouTube Premium,237.74,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004053,U004,2025-10-28T12:50:00,debit,HEALTHCARE,Lab test,144.09,card,CARD,debit_card,PI030,False,False,False,
T004054,U004,2025-10-28T11:15:00,debit,MISC,Wallet,115.4,upi,UPI,phonepe,PI028,True,False,False,
T004055,U004,2025-10-29T20:45:00,debit,FOOD_DELIVERY,Swiggy,162.93,upi,UPI,phonepe,PI028,True,False,False,Food order
T004056,U004,2025-10-29T19:50:00,debit,GROCERIES,Local store,254.56,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004057,U004,2025-10-29T18:25:00,debit,TRANSPORT,Ola,34.32,card,CARD,debit_card,PI030,False,False,False,
T004058,U004,2025-10-29T20:15:00,debit,ENTERTAINMENT,Netflix,245.15,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004059,U004,2025-10-29T11:55:00,debit,MISC,Bar,69.2,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004060,U004,2025-10-30T19:40:00,debit,FOOD_DELIVERY,Zomato,76.63,wallet,WALLET,amazon_pay,PI038,False,False,False,Food order
T004061,U004,2025-10-30T15:30:00,debit,GROCERIES,Local store,246.2,upi,UPI,gpay,PI027,True,True,False,
T004062,U004,2025-10-30T18:25:00,debit,TRANSPORT,Uber,171.5,card,CARD,debit_card,PI030,False,False,False,
T004063,U004,2025-10-30T20:55:00,debit,ENTERTAINMENT,YouTube Premium,297.83,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004064,U004,2025-10-30T13:05:00,debit,MISC,Bar,50.63,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004065,U004,2025-10-31T20:25:00,debit,FOOD_DELIVERY,Zomato,179.81,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004066,U004,2025-10-31T14:45:00,debit,ECOMMERCE,Flipkart,141.76,netbanking,NETBANKING,netbanking,PI033,False,False,False,Online shopping
T004067,U004,2025-10-31T19:40:00,debit,GROCERIES,Local store,284.76,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004068,U004,2025-10-31T12:10:00,debit,TRANSPORT,Ola,172.48,upi,UPI,gpay,PI027,True,True,False,
T004069,U004,2025-10-31T22:30:00,debit,ENTERTAINMENT,Cafe,137.49,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004070,U004,2025-10-31T09:25:00,debit,HEALTHCARE,Lab test,28.82,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004071,U004,2025-10-31T19:35:00,debit,MISC,Wallet,150.0,upi,UPI,gpay,PI027,True,True,False,
T004072,U004,2025-11-01T21:55:00,debit,FOOD_DELIVERY,Zomato,197.87,upi,UPI,gpay,PI027,True,True,False,Food order
T004073,U004,2025-11-01T19:25:00,debit,ECOMMERCE,Myntra,121.9,card,CARD,debit_card,PI030,False,False,False,Online shopping
T004074,U004,2025-11-01T18:05:00,debit,GROCERIES,DMart,108.23,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004075,U004,2025-11-01T19:45:00,debit,TRANSPORT,Auto,102.75,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004076,U004,2025-11-01T20:30:00,debit,ENTERTAINMENT,YouTube Premium,74.23,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004077,U004,2025-11-01T11:15:00,debit,HEALTHCARE,Pharmacy,92.84,card,CARD,credit_card,PI031,False,False,True,
T004078,U004,2025-11-01T10:55:00,debit,MISC,Wallet,355.3,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004079,U004,2025-11-02T20:10:00,debit,FOOD_DELIVERY,Swiggy,79.44,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004080,U004,2025-11-02T18:10:00,debit,ECOMMERCE,Flipkart,127.26,upi,UPI,phonepe,PI028,True,False,False,Online shopping
T004081,U004,2025-11-02T13:45:00,debit,GROCERIES,Local store,40.63,upi,UPI,gpay,PI027,True,True,False,
T004082,U004,2025-11-02T11:40:00,debit,TRANSPORT,Ola,246.15,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004083,U004,2025-11-02T22:30:00,debit,ENTERTAINMENT,Cafe,237.74,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004084,U004,2025-11-02T11:25:00,debit,HEALTHCARE,Clinic,20.97,upi,UPI,phonepe,PI028,True,False,False,
T004085,U004,2025-11-02T18:40:00,debit,MISC,UPI transfer,116.61,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004086,U004,2025-11-03T20:55:00,debit,FOOD_DELIVERY,Zomato,322.89,netbanking,NETBANKING,netbanking,PI033,False,False,False,Food order
T004087,U004,2025-11-03T12:10:00,debit,ECOMMERCE,Amazon,128.34,netbanking,NETBANKING,netbanking,PI033,False,False,False,Online shopping
T004088,U004,2025-11-03T09:40:00,debit,TRANSPORT,Ola,119.47,netbanking,NETBANKING,netbanking,PI033,False,False,False,
T004089,U004,2025-11-03T20:20:00,debit,ENTERTAINMENT,Movies,464.23,wallet,WALLET,paytm_wallet,PI032,False,False,False,
T004090,U004,2025-11-03T15:25:00,debit,HEALTHCARE,Pharmacy,49.6,wallet,WALLET,paytm_wallet,PI032,False,False,False,
